Spec,Macro_K,N,Tone_Var,Coef,Beta,p-val,R2,AdjR2,Delta_AdjR2,VIF
Net_Tone,1,227,tone_mean_jittered,0.07696129270432378,0.05271849083029656,0.4233215437531265,0.0030023384538899744,-0.00589942638134322,-0.001681085723993947,1.0007216347567287
Net_Tone,2,227,tone_mean_jittered,0.07848328491261777,0.05376105559834163,0.41828470464544665,0.008244803636884845,-0.00509719452046653,-0.0015736905461374295,1.0009289687604135
Net_Tone,3,227,tone_mean_jittered,0.07929445176071882,0.05431670494544637,0.40321063569575377,0.057041218372854696,0.04005097005524849,-0.0013175034566703658,1.0009352959915965
Net_Tone,4,227,tone_mean_jittered,0.07960324401491511,0.054528227660946754,0.39806740920601136,0.05712258779466195,0.035790519645219954,-0.0013208736215505334,1.0014851568383245
Net_Tone,5,227,tone_mean_jittered,0.0971453286726948,0.06654455686592034,0.2957426191393355,0.07094913796060631,0.045611387177713736,0.00015648376062982194,1.0119282656275252
Net_Tone,6,227,tone_mean_jittered,0.09657211232586935,0.06615190362866198,0.29270812809838265,0.07835954772805775,0.04890072048648875,0.00011916145662405064,1.0119490710309467
Net_Tone,7,227,tone_mean_jittered,0.09075868698567643,0.0621697068681817,0.3268320044460775,0.09203132539615733,0.0587113740345484,-0.00036111806300309635,1.0131089707472931
