Date,INTERBANK CALL LOAN RATE,Real GDP,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate
2008-12-01,5.793269231,3.1436274968777544,9.021107310965792,4.422870479400953,-0.16708073191161743,0.8847414935461817,-21.947328683867863,15.215397339016711
2009-01-01,5.4828125,3.1436274968777544,7.714283293881685,1.7741909189791016,-10.121283770492006,-31.254669673347944,-23.970887569736266,15.313511088805942
2009-02-01,5.219791667,1.1172643634175916,7.042258666405132,-0.6413668892901625,-26.560740367271187,-31.404938269086646,-24.409244775039785,16.998433777301326
2009-03-01,4.89732381,1.1172643634175916,7.202992844343203,-1.4377024759581247,-23.172654863478147,-28.545490297558295,-20.138378665160594,17.46730505251566
2009-04-01,4.724264706,1.1172643634175916,6.499528760244844,-4.455959567975166,-15.044255080475244,-18.967234644572173,-25.271150841929146,15.296557732888827
2009-05-01,4.572434211,1.892132572048033,5.580975953435208,-5.388915330162581,-20.755687918392475,-25.40011515992483,-27.538541390887815,10.773863105353133
2009-06-01,4.329166667,1.892132572048033,4.43038078582545,-7.336285297262524,-15.52707507410772,-19.189726849393907,-16.275817301928274,8.18584167153682
2009-07-01,4.244485294,1.892132572048033,3.113881218403769,-8.761183177636722,-15.985139670004001,-18.641880660724887,-16.576563356606943,7.0952055814637705
2009-08-01,4.112980769,0.9278771365438754,2.108962737351505,-11.172664837934764,-17.360732557399704,-19.97901222614268,-26.64653851549247,7.3172865944795
2009-09-01,4.13334,0.9278771365438754,1.7497825339386042,-8.384358377040558,-13.632671489119396,-15.298539334765382,-23.15429434413193,3.0993867969069555
2009-10-01,4.033653846,0.9278771365438754,2.1910621315641476,-6.406552182857195,-12.994719136374577,-15.894564439207192,-22.874281047421963,-2.4444539091671658
2009-11-01,4.4375,1.7838363867850981,2.8094783477399243,-1.6040058740302232,-10.279141927606917,-8.364932132008363,-18.856044509040505,-4.378827694289056
2009-12-01,4.191673333,1.7838363867850981,3.6091595534709198,2.634296494531796,2.259253827225849,1.2889997978373202,0.3727093694289918,-3.478967182462611
2010-01-01,4.156266667,1.7838363867850981,4.5092891512460875,5.652403712886445,9.683607908588598,20.01128377762649,15.26210652330715,-2.498668104301993
2010-02-01,4.12918,8.120344703950334,3.9473617468805955,8.337817786239142,35.63521373626863,38.83308268361765,28.485254698468832,-2.675133000101926
2010-03-01,4.130225,8.120344703950334,3.9267045296220715,8.806050667527732,30.10303346637253,38.24092582174039,23.90883036781868,-5.603955273481153
2010-04-01,4.226570833,8.120344703950334,4.010466881980745,9.652923893501896,23.591519432209452,35.699098048249375,31.42377135802046,-7.445470760189332
2010-05-01,4.218754545,7.974927709201984,3.986130539662347,9.02739815192346,24.32993057350492,19.391423656542806,38.49951677393826,-4.054874704423117
2010-06-01,4.078125,7.974927709201984,3.7229411621962916,7.226351854563706,19.254617194106928,31.91280794586122,27.797505233707053,-3.34532127382301
2010-07-01,4.183042857,7.974927709201984,3.710093782670576,3.9235912475100054,17.9221388121793,29.32812356471417,-0.5306839986185197,-3.7920642893019108
2010-08-01,4.082409091,7.069162795475603,3.700515356750933,4.209978263764369,15.11153604717197,30.697336155136323,11.919873440418582,-6.183972943769067
2010-09-01,4.200673684,7.069162795475603,4.0412699133195895,3.650381572265715,16.355500803718193,28.74805854755429,15.517231958533406,-7.947197790860095
2010-10-01,4.14376,7.069162795475603,3.8593510572753953,3.5512111790280354,7.654632971743136,35.1297882046409,15.292128051233679,-7.270608734797102
2010-11-01,4.25,6.29893204123626,3.330487395441506,3.4640841390897403,9.506803566945244,18.25543543481032,19.20081736120305,-7.527953841471002
2010-12-01,4.25,6.29893204123626,3.6533549743636984,4.428791903894669,8.593549855645644,3.289741298694615,25.597560074548632,-5.31289682539674
2011-01-01,4.239583333,6.29893204123626,3.637900839095254,5.09999804019623,8.891908391171931,19.90062958216976,19.1790883186393,-4.03108031661329
2011-02-01,4.238489474,4.827020969669649,4.050632331187742,6.703073968806628,11.551255553064088,7.3442035570606246,18.093416460462784,-5.632498121420982
2011-03-01,4.290782609,4.827020969669649,4.7019363529990255,8.689174387733601,10.891536244700184,3.865345954603394,17.865832076631616,-4.867419399910922
2011-04-01,4.473705263,4.827020969669649,4.777868829690424,9.49554849680101,9.47562094813248,-0.8389415546487422,16.032933998024014,-3.106715964642326
2011-05-01,4.707257895,3.5603275744885643,4.666671888041396,10.694929169135259,5.198689050785843,15.327797613102124,16.982963908174177,-5.409067036594129
2011-06-01,4.674128571,3.5603275744885643,5.0918160563487636,10.009912144141575,4.444822584713948,-8.122211597814532,-3.8085212681454816,-6.3431146203856485
2011-07-01,4.654790476,3.5603275744885643,5.241264677341251,9.885746645764627,2.232854045842103,-15.055696882648151,-0.20484828897414653,-7.580937278124599
2011-08-01,4.708892105,3.035783400688663,4.979256768669815,9.775559798893152,4.223386232228665,-8.552776474669754,-1.4566062054393702,-6.1120409092441434
2011-09-01,4.712505,3.035783400688663,4.710741950898134,8.184528639800725,1.5848154688174576,-17.903653555610155,6.867896940836227,-2.906620913857194
2011-10-01,4.680292308,3.035783400688663,4.706851904711207,9.095433638123595,1.9043218787179406,-28.915212567989578,7.724488022177267,0.014961479943575995
2011-11-01,4.617803846,4.034919686904992,5.206611847444309,8.222550706114863,-10.260834001991581,-13.289437090832934,2.3690149996727694,-0.49967023458729054
2011-12-01,4.699519231,4.034919686904992,4.754098307351695,7.421686371043124,-4.015709170464577,-19.31581122526914,0.7437412535293397,-0.6965767554782953
2012-01-01,4.664616667,4.034919686904992,4.163270057288981,5.804000186597658,-6.375296900431682,-19.37616129241464,-6.938833973410352,-1.2520267007037011
2012-02-01,4.392377778,6.040022677967993,4.05112160998411,3.5423131511837402,4.25451596547366,1.536561792399871,-4.482959195068004,-2.3850438418283826
2012-03-01,4.187521053,6.040022677967993,2.9872815236737127,1.6502624231818697,10.160764445939098,10.156410409166284,0.08682314593257967,-1.513549875072151
2012-04-01,4.156272222,6.040022677967993,2.948309905337587,0.7038554994738044,13.553320679809167,-2.0967255269665808,-4.618253555434815,-1.249718186215909
2012-05-01,4.09766875,6.219336594064684,3.1816859783408313,-0.8301981431462546,6.143327681620647,6.353505670083259,-14.367760210423253,-0.6475029403208987
2012-06-01,4.1187575,6.219336594064684,2.8324740104816337,0.4316804705826849,-1.9254459867264484,19.012190516111826,9.414180654490046,-1.3587169573472835
2012-07-01,4.087178947,6.219336594064684,2.756163690099256,1.097291625813246,8.883327366416127,2.7148918082990914,11.541215084016665,-2.1102054197748576
2012-08-01,3.8633,7.399509651961789,3.06473912474039,1.8051470757687094,2.5408545512676906,3.9235935492914598,-1.0535187249087752,-0.8856346598396625
2012-09-01,3.795967647,7.399509651961789,3.723631004359551,2.4320225247410843,2.36260775381818,-9.410593339527418,1.328648251888609,-2.9672689855097745
2012-10-01,3.803580952,7.399509651961789,3.6418282264095048,1.7786955060773435,8.162760881358011,19.609613205722233,1.5332621256541001,-4.601148953459733
2012-11-01,3.613842857,7.843869981168594,3.234750835401101,1.3354767899514286,17.04639468677098,1.3947518415922566,0.3462533267578394,-4.973753855434737
2012-12-01,3.623266667,7.843869981168594,2.830858715804929,-0.3739388261362997,7.862836768175718,1.81545241102814,-1.6157563175500322,-6.052544493174183
2013-01-01,3.544283333,7.843869981168594,2.8900591889729377,0.2510486760946895,6.0349585442673215,9.470390452729593,7.462370625313208,-6.624712609797879
2013-02-01,3.1652,7.593128949876937,2.8397614746589417,0.7013997785150439,-0.7525398254892401,2.339708491542325,-14.009609438579297,-4.661219856319376
2013-03-01,2.860210526,7.593128949876937,2.9382004960514685,0.9017975680822188,-5.976774259632767,-19.483549420375123,-10.187269459251835,-5.00410340788825
2013-04-01,2.66877,7.593128949876937,2.7300264279405573,0.6999969999999855,-13.439660643221584,3.1794602606844524,-12.443765706165188,-3.647652900316234
2013-05-01,2.166690476,7.512418484037142,2.2088326392664337,1.1010990770550677,-6.75290669543126,-6.221375767226,3.8117020706373683,-3.626208569501166
2013-06-01,2.241794737,7.512418484037142,2.311555341979088,1.199996999999997,1.8931092450449993,0.2909731400544846,-5.648437940186124,0.3050682523235482
2013-07-01,2.069321739,7.512418484037142,2.5024994277053736,1.1964077408851193,-7.414098900160171,4.72321579769599,-3.5831059310417634,3.461272675233129
2013-08-01,2.042317647,6.708965473955697,2.395215663298278,2.189051741293535,-3.7942838723435623,6.389454540635731,12.676923126934136,4.325654759217934
2013-09-01,2.010433333,6.708965473955697,1.7821791833839695,1.6966118272438768,-2.927122350702138,35.67812576907736,11.949804565193812,4.98901055909069
2013-10-01,2.025319048,6.708965473955697,2.2772264411034415,2.1956138381920454,-3.3038980298734644,10.144130002886854,12.527030329192135,4.174307957641754
2013-11-01,2.0328325,5.351246094477569,2.3762354282579112,2.2021981541101354,-2.258142508342953,18.741860413182355,-4.370937083232718,5.915161630111188
2013-12-01,2.01565,5.351246094477569,2.8712826859773832,3.112448857679695,-5.099327297593237,26.962091330671335,13.830041974966868,7.5537750585608965
2014-01-01,2.0268,5.351246094477569,3.76610396149073,3.400001999999991,-3.084945765867686,34.528070446561834,10.643636665991373,10.30474577044016
2014-02-01,2.021394737,5.698822273565307,3.7475335131887944,3.0845751243781194,3.3082512358235006,6.575706183427621,40.290797122352615,10.382386024869517
2014-03-01,2.020861905,5.698822273565307,3.641732213036142,3.5749812385794,5.089437888504911,37.084195668711615,13.74125874982013,10.01864152172731
2014-04-01,2.019757895,5.698822273565307,3.543306768550303,3.972194755874714,0.031851268591376325,23.27256082896769,21.800608078653028,8.505470324754505
2014-05-01,2.010433333,6.936488730880086,3.6345775986174944,3.7623792079207963,10.850326874574744,9.729385812011436,12.82881553891768,6.358842731441605
2014-06-01,2.115655,6.936488730880086,4.02750359907067,3.8537560430955464,11.44832744584936,22.747398083278124,2.094012746725582,2.122156637619721
2014-07-01,2.269371429,6.936488730880086,3.808601185328331,3.842366502463057,10.116624879691848,24.005542805810222,0.6750515984553784,0.25522321525568437
2014-08-01,2.2747,5.935092017294252,4.191029817844449,2.434274657281632,6.02406889288174,11.862603370582757,1.4690240536083587,-0.22028432558798272
2014-09-01,2.425628571,5.935092017294252,4.182876090864607,3.532873335959308,4.489974811219999,10.085002064858006,4.748996837430575,0.5551523790072732
2014-10-01,2.531263636,5.935092017294252,3.8722152068392246,3.4179686832428002,5.495249008206637,16.63261732966468,1.9923053528303258,3.7408402398279472
2014-11-01,2.59065,6.7276088463027905,3.6750474017379187,4.113619081559627,8.012417877375144,6.359147221523664,19.826721340539265,3.2070091333636253
2014-12-01,2.593788235,6.7276088463027905,2.983641175588514,3.700100400197681,6.934929354066766,23.456960901955213,2.141714988195287,1.3229712796670734
2015-01-01,2.560679412,6.7276088463027905,1.9102199662132557,2.8046430792138644,3.2137821793313037,-2.097649879986485,1.571030584944011,-0.7170804573363831
2015-02-01,2.518118421,5.24949402729904,1.520914149534125,2.6061824827448454,-1.1469945606922383,-0.8480352264835345,-6.505925086028908,-1.5004601379827842
2015-03-01,2.521340909,5.24949402729904,1.519468669419699,2.684558887308941,-7.791249143289781,-4.30740198312839,8.657187943801613,-0.7721821218101499
2015-04-01,2.528005263,5.24949402729904,1.520914149534125,2.387774662495934,8.344215656008313,2.4251542429620354,3.0158347381324724,-0.5107346231386867
2015-05-01,2.51565,6.3987760639389935,1.4218034394192447,2.480915005317308,-7.093387062872914,-3.2449953280952792,-6.225584053655842,1.564035403449271
2015-06-01,2.510955,6.3987760639389935,0.9442905753263231,2.378687010060654,-9.354508570520082,-16.092728786726585,-3.1062656868274474,2.6602221878082144
2015-07-01,2.516395238,6.3987760639389935,0.5644372519629348,1.7077751099093819,-9.645408906923269,0.8994721605243283,26.394917397067054,4.137403048990174
2015-08-01,2.521410526,6.5874003241178425,0.18709011206332615,1.8060846522647722,-8.915998590555397,3.180288903029993,28.22561697290331,5.425702188246717
2015-09-01,2.528319048,6.5874003241178425,0.0,1.327016113744084,-8.32162016962762,-0.9980741437689122,11.620617069005279,6.069828798869481
2015-10-01,2.524186364,6.5874003241178425,-0.37278533512415946,0.8498592851773568,-8.124785041760973,-10.153746042111544,14.55508419324747,3.4891071307174615
2015-11-01,2.51760625,7.045169987486433,-0.18656544793071994,0.47036687289652157,-8.98996716476137,-7.7322043341773945,20.97531692371055,4.572243578620472
2015-12-01,2.543427778,7.045169987486433,0.28037234364262087,0.37558873239436075,-5.336177113846574,3.5255500812546803,15.24597919053483,5.6895911002159405
2016-01-01,2.52504,7.045169987486433,0.749760974882463,0.7525822929656867,-6.710092160316716,2.5404259652055616,20.66155222785291,6.516593584121866
2016-02-01,2.519768421,6.918608046680141,0.7490600558966554,0.6585107998538842,-2.0312879879268997,4.08985703903868,28.453021887273124,7.721915815883262
2016-03-01,2.528319048,6.918608046680141,0.4677247317095956,0.18674603523336497,7.220586083484792,4.0820686993197075,13.757478053139515,5.125858542589401
2016-04-01,2.523847619,6.918608046680141,0.5617947674413593,0.09328918171518374,0.23295989722607047,-8.765451702551463,22.98793411749367,4.212551445972257
2016-05-01,2.525338095,7.439518318733995,0.6542017698753622,0.3724404027478645,6.625974861424533,0.7903056558829391,41.6963458787061,4.912925883726538
2016-06-01,2.51565,7.439518318733995,0.935449463419169,0.09293587533338865,4.129153637994687,3.3782090633279527,53.3632628220398,3.2930373340431585
2016-07-01,2.521405263,7.439518318733995,1.3096373658276317,0.652989757079947,6.873919666415218,-6.177291666491391,25.92533380640567,3.9615475764890773
2016-08-01,2.517215,7.329800884047444,1.307191739337621,0.6535994519813126,9.270251081762982,-7.386025189862466,8.667607834979263,1.1678376237779897
2016-09-01,2.514826316,7.329800884047444,1.307191739337621,0.8419092452402355,10.1972041012109,-0.9923427831376785,13.807350596670176,1.4522912445926073
2016-10-01,2.5058625,7.329800884047444,1.683817589954284,1.3108557684216482,7.603533306813204,9.920259921746055,19.98437001843769,4.286565876424109
2016-11-01,2.501565,6.913046088932995,1.7756999114239447,2.0599222267811967,6.326429963531455,14.39772995945412,15.855754289743018,4.570227374562363
2016-12-01,2.518775,6.913046088932995,2.050324807224513,2.05799434877465,12.990002711356553,-0.14015635219734035,26.58360802218578,5.473781335805739
2017-01-01,2.527788889,6.913046088932995,2.232564904370604,2.0541597022252,21.920001676404155,12.409413019522454,25.553924661158376,4.683507042113777
2017-02-01,2.51759375,6.374132030726565,2.5092978722330628,2.0560719626168122,13.909998494873976,37.67085290856891,21.538968040569316,4.881370389112183
