Date,Interbank Call Loan Rate,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate
1999-10-01,8.813920454545455,-4.063434808184718,-5.918730114461123,-13.730707354284167,-7.31460671639399,-24.46570964320428,-16.195623538950667
1999-11-01,8.788692857142857,-4.424776838138356,-7.1615660321311285,-18.17729063218544,-15.127415708576464,-23.686717012164483,-18.91873498782578
1999-12-01,8.649671052631579,-5.436888109487581,-7.685662781402581,-20.249226891387963,-24.753188733682506,-28.47182045274942,-18.584423657460334
2000-01-01,8.736328125,-6.0693693186619875,-6.020943141772439,-16.263511034725354,-31.591333211627003,-3.657926738541639,-20.684332178066423
2000-02-01,8.700892857142858,-6.952378415392468,-6.940874468190872,-17.47486265955751,-24.917292504502488,-30.173282443354367,-15.98270438623558
2000-03-01,8.7421875,-6.9325710785850365,-6.966866195111388,-17.10235142058938,-12.774190968868272,-15.65575953093532,-15.534629239384401
2000-04-01,8.846467391304348,-7.020870925323763,-6.729131209439365,-17.3996575392963,-12.03658478553452,-23.74282742145243,-17.92750656731653
2000-05-01,8.878472222222221,-6.912874428182192,-7.7768374452088835,-13.532396358610033,-2.5678462243865496,-33.22072630382223,-17.27889714279246
2000-06-01,9.765625,-6.899814209283828,-7.808568013514083,-9.661012171124572,-6.583342694329519,-31.31055115939261,-17.167381557468197
2000-07-01,10.367559523809524,-6.7478939182306625,-8.993397931402857,-7.965606232700761,9.435560451649394,-27.74842871471279,-16.662567367988256
2000-08-01,10.617061904761906,-6.890136123147794,-8.912508779326277,-6.984505106134343,3.627590138106762,-22.218756484756796,-13.637926030992343
2000-09-01,10.29211956521739,-6.511625712443103,-8.653058466900998,-10.426729339335461,16.68482078616771,-20.85409977938266,-10.757549445624859
2000-10-01,10.925595238095237,-6.400737371842435,-8.042237618562986,-5.0060877098756285,14.52142802468428,-3.5196659172526457,-7.011282248283668
2000-11-01,13.678977272727273,-5.74606371662173,-6.070553636998188,-0.35608585412614246,7.888503914834133,4.88082942789454,-4.301167613319401
2000-12-01,15.105902777777779,-4.805915446866771,-4.455447074510699,-3.0634977268795383,20.760675354348002,15.2706375613608,-3.6547406876763167
2001-01-01,13.981907894736842,-4.3317927441344555,-5.132451000338179,2.6360242601788153,27.80619812660523,-7.084285676341217,-0.8566656616679214
2001-02-01,12.744047619047619,-3.5812674891545826,-5.199024366194749,9.128633558351783,8.305787922800567,43.042352549329046,-5.83441097262587
2001-03-01,11.3171875,-3.1278778685168374,-4.850444889279649,5.778651942632984,0.2920527915553084,0.524699457669664,-5.088966771153469
2001-04-01,10.585227272727273,-3.391381282383732,-5.627006076170349,12.439729489800744,-4.294020938091636,-6.107286803919498,-1.572554949220073
2001-05-01,9.875,-3.385183175209494,-5.58659029996722,-11.538461262072829,-19.42529746178373,-11.139236315410939,1.405715682439812
2001-06-01,9.34375,-3.3789925937634635,-5.325916158452825,-4.367206100763587,-9.761764324684652,1.0688128223078408,2.145709145546304
2001-07-01,9.0921875,-2.823310679104163,-4.038003257839717,-2.079723210400386,-10.151155463182771,-3.2610382180060293,5.193784312369054
2001-08-01,9.196022727272727,-2.540832391748493,-3.6249053129897346,-2.65324678641935,-15.34140306933386,-5.265905300035034,0.37573494778400107
2001-09-01,9.264204545454545,-2.890695577057256,-3.921571199058005,2.5732038822078307,-13.549530403620558,-14.700954742495043,-1.68684240815411
2001-10-01,9.23046875,-2.6196929855322293,-3.6021947759797834,-7.0656694962932365,-15.84917466456165,-15.175514494743748,-2.2183287768343773
2001-11-01,8.984375,-2.5293562534431713,-4.616586153352142,-8.952840173402898,-5.192261176535151,-15.667869754031061,-2.4729877639047992
2001-12-01,8.689144736842104,-2.3465724782997577,-4.941179745786939,-8.699189406763052,-17.36874163654959,-31.121581858736892,-3.2335345794988424
2002-01-01,8.851102941176471,-2.4280602056910405,-6.065321242033916,-9.628379458675907,-12.299356577012166,-15.850673568989748,-4.021055722307532
2002-02-01,7.811079545454546,-2.680967598036277,-5.88684850567115,-12.917796200289134,-7.681796491731263,-36.21093590142288,-5.165355618236822
2002-03-01,7.498355263157895,-3.1194275019296502,-6.074407613074073,-10.04405375993873,-10.656594910251505,-27.210761623940783,-6.456767114050155
2002-04-01,6.9908117647058825,-2.935943631889515,-5.2551432098056345,-17.828843155364382,-14.719641449422827,-22.083788566538566,-3.445767136440814
2002-05-01,6.970240476190476,-3.188662832071787,-4.131600413156966,-2.4432850820812035,-2.5101989851699757,-2.9597869166917867,-5.08288351724917
2002-06-01,7.076706818181818,-3.2685539746318604,-4.115854855354262,-8.032785708528278,-2.0733286540114637,-22.55014039161377,-5.604440358262853
2002-07-01,7.125002777777777,-3.768626556924326,-4.0273609851017245,-4.863968445523648,-9.41644651102308,-10.140201974665574,-5.803920763513326
2002-08-01,7.110130952380952,-3.5870494196130864,-3.9364062730991134,-12.138263572147467,0.86970026401616,-13.97214658636644,-5.815931216289649
2002-09-01,7.09375,-3.318782405514853,-4.0632066218723395,-8.44841201462403,-4.914273263541702,-4.898795290498937,-5.26004689771079
2002-10-01,7.0484375,-3.487360986410326,-3.984961141798804,-2.3538967562765634,-9.791920171720792,-7.361996926787584,-3.7214361520967687
2002-11-01,7.051136363636363,-3.487360986410326,-4.341317572626546,0.24038629440998882,-12.538203815007542,-16.570702354799327,-3.7267884843507515
2002-12-01,7.0625,-3.735882526574108,-5.274889230625812,0.7371026003300196,-3.1884669057844706,-14.824494395535137,-3.473047198274759
2003-01-01,7.080882352941177,-3.722939125698077,-5.371596066969142,-1.1686163473002331,-11.509277773345051,-22.606107394369023,-3.5345540205416914
2003-02-01,7.067434210526316,-3.9484913722633075,-4.525548153248293,-9.11330154863893,-7.438975789824564,-12.907032868023583,-3.557609811868967
2003-03-01,7.060855263157895,-3.8560411264693006,-4.772233790727332,-7.798533665310203,-10.514835689564384,-12.07731128641878,-3.040794531002533
2003-04-01,7.117564285714286,-4.013668153722316,-6.1472481220262605,-1.40624882803837,-9.892452935933239,-8.810976517916359,-5.54005275971734
2003-05-01,7.190650000000001,-4.0781629055408715,-7.239173992050696,-7.877812310773191,-13.901375023036922,-14.121025836075363,-5.977494972719278
2003-06-01,7.121875,-4.311071522181054,-7.670652986889248,-5.718697266734685,-18.543911687541915,-5.187546402174725,-4.618427398336911
