Date,Interbank Call Loan Rate,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,CPI_yoy_pct,Wholesale Price_yoy_pct,Industrial Production_yoy_pct,Intl Trade Merch Exports_yoy_pct,Intl Trade Merch Imports_yoy_pct,FX Rate_yoy_pct
2004-02-01,6.840625,55.35461,61.446457,60.641766,158201.171875,193295.296875,56.0695789473684,4.110806200417261,4.740061938781648,10.027101549426408,8.036833919353704,14.819833670914996,3.6888445059575004
2004-03-01,6.875,55.449642,62.029526,61.289009,168634.203125,185974.625,56.3029130434783,4.010695182150337,5.011388989467491,8.458144946417278,11.750367528059801,13.736285210478583,3.1361586723963164
2004-04-01,7.088315217391305,55.639702,62.74715,63.728622,189302.296875,220833.921875,55.9038947368421,4.181499674505962,6.5498858573894925,1.4263062428628626,10.97849542935585,9.66232138635359,5.8649754965719225
2004-05-01,7.205882352941177,55.924789,63.195663,61.936256,166851.75,210662.921875,55.8453,4.251547957244495,7.804128427478996,8.551482013593613,16.14587344078542,16.442937253909594,6.357515119369461
2004-06-01,7.151713157894737,56.209877,63.733883,64.425652,182420.46875,200059.65625,55.9848181818182,4.5052981476121134,8.307925091033109,6.065568782936381,22.765531799672445,5.4713766022544075,4.842054154028896
2004-07-01,7.230654761904762,57.160172,64.496353,67.910812,185809.375,211569.578125,55.9527272727273,5.433832353332857,9.270508985229075,12.448475254329061,13.704533437363441,24.778872786850247,4.1682027680289835
2004-08-01,7.154829545454546,57.87289,64.900017,65.919296,173935.359375,210411.984375,55.8342272727273,6.561680572943618,9.538228637683876,6.430869828489483,7.513594861536399,12.071174657990834,1.5327451912478862
2004-09-01,7.151928571428571,58.110462,65.483086,63.529469,191541.3125,205948.796875,56.2131818181818,6.812220058995311,9.857029525386318,3.655565714890252,15.929325977973452,11.40537439745719,2.1621340303357828
2004-10-01,7.017647727272728,58.443066,65.572792,68.259331,204749.09375,214646.34375,56.3414285714286,7.236266386159351,9.92481593490262,11.282470659394562,10.992583351953588,19.529568793146357,2.5285215261440674
2004-11-01,7.0,58.680641,66.155861,70.698944,211452.78125,225820.078125,56.322052631579,7.672189032426591,10.404197264124315,13.782058493349169,15.163332983579348,20.782278862481718,1.7161503482678864
2004-12-01,7.1185789473684205,59.155788,66.155861,69.852547,207417.5625,205897.8125,56.1828333333333,8.16681190198314,9.583953135948619,14.905820964341343,21.363534633073144,4.81197180253119,1.3305558113271498
2005-01-01,7.046877777777778,59.58342,66.73893,68.010391,184102.796875,183428.640625,55.76619047619,8.571434090016506,9.492276142700806,14.02337437234693,4.574181138396716,-0.6584950524440969,0.43239211143948353
2005-02-01,7.023809523809524,60.011051,67.815361,62.840286,183461.359375,194990.34375,54.81284210526,8.412020245468256,10.364965387670754,3.625422122436217,15.967130458400725,0.876920909304979,-2.2413880498158845
2005-03-01,7.110197368421052,60.153595,68.39843,64.054733,164332.828125,175890.90625,54.4402,8.48328831410672,10.267536140772716,4.512593767016204,-2.5507132718571968,-5.422093874365929,-3.3083777424444683
2005-04-01,7.096875,60.343655,69.474861,66.749039,177792.359375,208476.234375,54.49176190476,8.454310197419822,10.721938765346328,4.739498368566641,-6.080189036269457,-5.595919048611975,-2.5260008067943596
2005-05-01,7.3203125,60.676258,70.416748,69.084549,176709.390625,223908.125,54.3410952381,8.496176892147055,11.426551534082318,11.541370857159983,5.908023514886729,6.28739172850703,-2.6935207831276786
2005-06-01,7.194068421052632,60.961346,70.596153,71.394516,179574.09375,206360.78125,55.17904761905,8.45308556715041,10.767067181517875,10.816908767954715,-1.5603375100964323,3.1496230265066316,-1.4392661956163733
2005-07-01,7.228829545454545,61.484005,71.493179,71.822189,185595.328125,232615.75,56.0062,7.564415656411949,10.848405645509906,5.759579196314113,-0.11519702652247332,9.947636168450202,0.09556768700846874
2005-08-01,7.323115789473683,62.006668,72.300507,73.304428,196146.0,214623.921875,55.9523,7.1428573897035275,11.402909185678634,11.20329319050979,12.769479825614095,2.001757415344474,0.2114701555659959
2005-09-01,7.209635416666667,62.291756,73.376938,74.696075,196586.234375,237212.9375,56.1561818181818,7.195423777563503,12.05479534058611,17.577049164380696,2.6338557510928506,15.180540551531196,-0.10139970404871024
2005-10-01,7.355113636363637,62.529331,73.690903,74.938255,206265.875,243421.796875,55.7077,6.9918730820864194,12.380304013896492,9.784631496022133,0.7407999821733124,13.405983359546504,-1.124800324551889
2005-11-01,7.6984375,62.814419,74.00486,80.568588,202110.125,231245.109375,54.5605789473684,7.044534499887289,11.864404576338284,13.960101016501758,-4.4183179784966775,2.4023688659770226,-3.1275026422296404
2005-12-01,7.922763157894737,63.337078,73.960007,78.604683,197926.375,216677.875,53.61175,7.068268619800988,11.796605594778665,12.529444345100238,-4.575884214240533,5.2356372168839815,-4.576279231200453
2006-01-01,7.763888888888889,63.527138,74.543076,78.491104,204555.46875,224973.59375,52.6171363636364,6.618817785216091,11.693543783216187,15.410458381278836,11.109375969386658,22.649109203144647,-5.6468876314908485
2006-02-01,7.734375,64.297241,75.440102,68.768623,174613.609375,194791.65625,51.8168,7.142334501023817,11.24338333906385,9.433975205014189,-4.822677663646302,-0.10189607145609791,-5.465949201295828
2006-03-01,8.1234375,64.756042,76.068024,69.126457,178481.734375,176824.8125,51.2189130434783,7.651158671397762,11.213114102180398,7.917797424899109,8.609908568747816,0.5309576656979731,-5.917110805106695
2006-04-01,7.919836956521739,64.952667,76.202576,75.614967,211198.75,216316.25,51.3597222222222,7.637939730366039,9.6836681688359,13.282480366496351,18.789553579487173,3.7606279912451024,-5.747730616624091
2006-05-01,7.923611111111111,65.083755,77.099609,70.262039,201089.109375,227047.703125,52.1272727272727,7.263956521511261,9.49044252938236,1.7044187405783173,13.796504341830307,1.4021724870412866,-4.073937967439301
2006-06-01,7.948863636363637,65.214844,77.906937,74.821251,202184.640625,231902.34375,53.1566666666667,6.9773689052075705,10.35578241777566,4.799717390058378,12.591207563869444,12.377139854426677,-3.6651247885711835
2006-07-01,8.050597619047618,65.542557,78.669411,74.017693,215324.5625,241057.171875,52.3976,6.600988338349145,10.037645689248208,3.0568603248781523,16.018309660778264,3.6289124339172973,-6.443215215458298
2006-08-01,8.0703125,65.804726,79.566437,72.364273,206755.0,230587.21875,51.3617727272727,6.125241240184054,10.049625239834059,-1.282535074143143,5.40872615296768,7.437799447303561,-8.204358485222773
2006-09-01,8.110795454545455,66.00135,79.700989,74.006355,218771.3125,250522.65625,50.4012105263158,5.955192529810849,8.618581222345378,-0.9233684634701311,11.285163580009705,5.61087387992909,-10.248152751016804
2006-10-01,8.151315789473685,66.00135,78.265747,73.385925,209912.453125,219172.5625,50.0038095238095,5.5526245754972114,6.208152992778504,-2.071478712708208,1.7679018039217675,-9.961817177552213,-10.23896243461946
2006-11-01,8.06547857142857,66.132439,77.682678,76.981941,209801.078125,234189.578125,49.8434285714286,5.282258520929739,4.969697936054462,-4.451669179060202,3.8053279740438484,1.2733107125846743,-8.645711733539652
2006-12-01,7.311014285714285,66.263519,77.592972,78.341141,200372.328125,224739.90625,49.467,4.620423127192574,4.912066868787601,-0.33527518964742153,1.2357893812787735,3.72074502299784,-7.731047764715759
2007-01-01,7.647569444444445,66.329063,78.131187,76.788925,182253.71875,206412.59375,48.9143181818182,4.410595358474989,4.813473219162567,-2.168626650989647,-10.902544007394077,-8.25030159789586,-7.037285640609669
2007-02-01,7.644886363636363,66.722321,77.727524,68.40107,195230.28125,190926.609375,48.38135,3.771670389402848,3.0321035355970416,-0.5344777661172584,11.807024635017793,-1.9841952932724727,-6.629992589276068
