Date,Interbank Call Loan Rate,Real GDP,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,tone_mean,pos_mean,neg_mean,neu_mean,speech_count,tone_mean_filled,pos_mean_filled,neg_mean_filled,neu_mean_filled
2010-07-01,4.078125,7.974927709201984,3.710093782670576,3.923591247510005,17.9221388121793,29.32812356471417,-0.5306839986185197,-3.792064289301911,0.4110573071428571,0.44250861162357513,0.03243501733465234,0.5240136181742021,7,0.4110573071428571,0.44250861162357513,0.03243501733465234,0.5240136181742021
2010-08-01,4.1830428571428575,7.069162795475603,3.700515356750933,4.209978263764369,15.11153604717197,30.697336155136323,11.919873440418582,-6.183972943769067,0.44273790749999997,0.4977189524686315,0.054272398784593875,0.4387493894875153,4,0.44273790749999997,0.4977189524686315,0.054272398784593875,0.4387493894875153
2010-09-01,4.082409090909091,7.069162795475603,4.0412699133195895,3.650381572265715,16.355500803718193,28.74805854755429,15.517231958533406,-7.947197790860095,,,,,0,0.44273790749999997,0.4977189524686315,0.054272398784593875,0.4387493894875153
2010-10-01,4.200673684210526,7.069162795475603,3.8593510572753953,3.5512111790280354,7.654632971743136,35.1297882046409,15.29212805123368,-7.270608734797102,0.476636,0.5121951219512195,0.024390243902439,0.4634146341463415,1,0.476636,0.5121951219512195,0.024390243902439,0.4634146341463415
2010-11-01,4.14376,6.29893204123626,3.330487395441506,3.4640841390897403,9.506803566945244,18.25543543481032,19.20081736120305,-7.527953841471002,0.27183673,0.4166666666666667,0.1388888888888889,0.4305555555555556,1,0.27183673,0.4166666666666667,0.1388888888888889,0.4305555555555556
2010-12-01,4.25,6.29893204123626,3.6533549743636975,4.428791903894669,8.593549855645644,3.289741298694615,25.597560074548632,-5.31289682539674,,,,,0,0.27183673,0.4166666666666667,0.1388888888888889,0.4305555555555556
2011-01-01,4.25,6.29893204123626,3.637900839095254,5.09999804019623,8.891908391171931,19.90062958216976,19.1790883186393,-4.03108031661329,0.5217012,0.6056763285024154,0.047906602254428304,0.33715780998389694,2,0.5217012,0.6056763285024154,0.047906602254428304,0.33715780998389694
2011-02-01,4.239583333333333,4.827020969669649,4.050632331187742,6.703073968806628,11.551255553064088,7.344203557060624,18.093416460462784,-5.632498121420982,,,,,0,0.5217012,0.6056763285024154,0.047906602254428304,0.33715780998389694
2011-03-01,4.2384894736842105,4.827020969669649,4.7019363529990255,8.689174387733601,10.891536244700184,3.865345954603394,17.865832076631616,-4.867419399910922,,,,,0,0.5217012,0.6056763285024154,0.047906602254428304,0.33715780998389694
2011-04-01,4.290782608695652,4.827020969669649,4.777868829690424,9.49554849680101,9.47562094813248,-0.8389415546487422,16.032933998024014,-3.106715964642326,,,,,0,0.5217012,0.6056763285024154,0.047906602254428304,0.33715780998389694
2011-05-01,4.473705263157894,3.5603275744885643,4.666671888041396,10.69492916913526,5.198689050785843,15.327797613102124,16.982963908174177,-5.409067036594129,0.556126,0.6170212765957447,0.0212765957446808,0.3617021276595745,1,0.556126,0.6170212765957447,0.0212765957446808,0.3617021276595745
